date,open,high,low,close,volume,ticker
2016-05-25,1.1167381809898858,1.1214013791629331,1.0998029713416826,1.1086387634277344,458076000,NVDA
2016-05-26,1.1106020352729864,1.128518918372857,1.1074113526510874,1.1204195022583008,309964000,NVDA
2016-05-27,1.1216469467214012,1.1282737324544974,1.1179653080658774,1.1265556812286377,277416000,NVDA
2016-05-31,1.13146403360464,1.149135495269171,1.130727659308847,1.1466810703277588,412524000,NVDA
2016-06-01,1.141281678806749,1.1599348197549142,1.1378455769750724,1.1488902568817139,387132000,NVDA
2016-06-02,1.1550257495107288,1.1668068003954915,1.1437356537684358,1.156989336013794,329208000,NVDA
2016-06-03,1.1456999106368393,1.1471724258256173,1.1206652798920065,1.1407910585403442,461076000,NVDA
2016-06-06,1.1437362456181375,1.1525720383539713,1.1290100414252158,1.1349005699157715,322512000,NVDA
2016-06-07,1.1417724747458624,1.148153839920615,1.1366183221893553,1.1371091604232788,193400000,NVDA
2016-06-08,1.1373546794265101,1.141527155881611,1.1241011096791087,1.1334277391433716,234616000,NVDA
2016-06-09,1.1295008376139555,1.1645982333282365,1.127046412077696,1.1628801822662354,472168000,NVDA
2016-06-10,1.1491356799911303,1.1594439855218932,1.1324458919935658,1.1339185237884521,400024000,NVDA
2016-06-13,1.1351459011926943,1.1707342544946944,1.1351459011926943,1.1483994722366333,475588000,NVDA
2016-06-14,1.145699448868849,1.156007753236441,1.1329367194422522,1.1506081819534302,298344000,NVDA
2016-06-15,1.1601800322323093,1.172451804345496,1.147417304970541,1.1623889207839966,301036000,NVDA
2016-06-16,1.1537992924849547,1.169016335584172,1.1425091904973186,1.1670528650283813,246456000,NVDA
2016-06-17,1.1685250075793219,1.1687704266667784,1.1420177565658136,1.1466810703277588,471000000,NVDA
2016-06-20,1.1650890701964116,1.1822695790696138,1.1643526957970234,1.1672979593276978,293768000,NVDA
2016-06-21,1.1722066864215968,1.1753973690567083,1.1584621623651783,1.1601803302764893,212508000,NVDA
2016-06-22,1.1626345047187734,1.1702430817499974,1.1572349335859122,1.1591984033584595,202620000,NVDA
2016-06-23,1.1702433222827855,1.1913508900013419,1.1695069478208346,1.1901236772537231,297880000,NVDA
2016-06-24,1.1412816755197244,1.162389241734547,1.1118292738758007,1.1223829984664917,1017684000,NVDA
2016-06-27,1.1130565355237156,1.1216469083929292,1.0939124364896398,1.1103568077087402,449088000,NVDA
2016-06-28,1.131464415735874,1.1326915115875864,1.111093103162439,1.1265556812286377,381920000,NVDA
2016-06-29,1.136373127715617,1.1537991758325634,1.1334278636629698,1.1449633836746216,318932000,NVDA
2016-06-30,1.1469264989154313,1.1609164403171481,1.1375999883477104,1.1537988185882568,430940000,NVDA
2016-07-01,1.1474178422212165,1.1623894650447728,1.1412818947749097,1.1452088356018066,218488000,NVDA
2016-07-05,1.1388267867268944,1.164106818884682,1.1297456976175073,1.162143349647522,371084000,NVDA
2016-07-06,1.1540442134307143,1.1763789885729292,1.1481536872730334,1.1695066690444946,273104000,NVDA
2016-07-07,1.1773613093367645,1.2041139937402718,1.1719617354257246,1.1999415159225464,395400000,NVDA
2016-07-08,1.2127038259699585,1.2539372831053173,1.2080405113514687,1.2480467557907104,481932000,NVDA
2016-07-11,1.2659635825550015,1.2860893549135755,1.2644909507929791,1.276762843132019,448776000,NVDA
2016-07-12,1.290998049215486,1.3076877177870618,1.2747991017939364,1.2959067821502686,436760000,NVDA
2016-07-13,1.2983616195015282,1.3057247804227072,1.293452884565233,1.2954163551330566,324604000,NVDA
2016-07-14,1.3022884374076804,1.320450741617809,1.2914891757268292,1.3086696863174438,316892000,NVDA
2016-07-15,1.2919802267698222,1.2993433875450398,1.2723452874138688,1.2934528589248657,428616000,NVDA
2016-07-18,1.3094059748593612,1.3113694449360838,1.295170611994597,1.300079345703125,252992000,NVDA
2016-07-19,1.299343005278214,1.3187325197428414,1.2968885800640768,1.3135783672332764,382652000,NVDA
2016-07-20,1.3179961985047837,1.3378766690338497,1.3125966266627895,1.3307589292526245,296460000,NVDA
2016-07-21,1.3278135698886875,1.3319860458065305,1.3017972720208357,1.3062151670455933,361308000,NVDA
2016-07-22,1.3108780528805968,1.3418030738830566,1.3013060086377646,1.3418030738830566,315768000,NVDA
2016-07-25,1.3499033287139732,1.3697836866769555,1.3440128002656229,1.3665930032730103,312528000,NVDA
2016-07-26,1.3786191684677858,1.3970268901676983,1.3766556984389249,1.389909267425537,514508000,NVDA
2016-07-27,1.4019352777158962,1.4043897024212253,1.3675741510751687,1.375918984413147,446676000,NVDA
2016-07-28,1.379110303553777,1.3891731920218673,1.3746924072628597,1.3788648843765259,221916000,NVDA
2016-07-29,1.3840185120012727,1.4051260746549183,1.359229429021627,1.4014445543289185,409588000,NVDA
2016-08-01,1.4073354053995235,1.4124895584525865,1.3832825741184487,1.3923636674880981,301120000,NVDA
2016-08-02,1.3989905542873249,1.39972692879621,1.362175105779861,1.3754286766052246,282748000,NVDA
2016-08-03,1.3737102882053471,1.3818097036138695,1.366101710993272,1.3791098594665527,299828000,NVDA
2016-08-04,1.3857364001061212,1.4110164353222876,1.3830366734659358,1.4046350717544556,272712000,NVDA
2016-08-05,1.4208341394378217,1.4291789738882095,1.4139619366002585,1.4284427165985107,371588000,NVDA
2016-08-08,1.4480776508552957,1.4515137522791324,1.4264791318577121,1.441696286201477,305064000,NVDA
2016-08-09,1.4488138086692952,1.4593676483465243,1.4416961872133967,1.4453777074813843,372344000,NVDA
2016-08-10,1.4581409709114124,1.460349860475973,1.4313882917992526,1.436051607131958,375740000,NVDA
2016-08-11,1.4436603073246297,1.471394665437053,1.4407150429698912,1.4652587175369263,681064000,NVDA
2016-08-12,1.5192548778738748,1.555579491852224,1.4880844178613561,1.5472346544265747,1425744000,NVDA
2016-08-15,1.5489525067039827,1.558524555853406,1.5248996742541585,1.5457618236541748,573304000,NVDA
2016-08-16,1.5435529894888143,1.546007298135411,1.5317720505115422,1.5364353656768799,287652000,NVDA
2016-08-17,1.5364350881050357,1.5398711898095812,1.488820268408481,1.5008466243743896,595212000,NVDA
2016-08-18,1.4986379018269622,1.5266176738400163,1.4927473742311825,1.5241633653640747,331684000,NVDA
2016-08-19,1.5234268050895654,1.5396256369687815,1.5168000208692893,1.5280901193618774,291560000,NVDA
2016-08-22,1.53275381820398,1.5366808761186472,1.514591511819855,1.534471869468689,244748000,NVDA
2016-08-23,1.5500855099369955,1.5569703775990622,1.5424629108830736,1.5468889474868774,339764000,NVDA
2016-08-24,1.552298594243971,1.5530362083902245,1.5159069329659607,1.5230376720428467,298448000,NVDA
2016-08-25,1.5235297920310267,1.5242674063031463,1.494023110661911,1.5129565000534058,406032000,NVDA
2016-08-26,1.5168905790283782,1.5338568773674361,1.5048419429695545,1.525250792503357,300024000,NVDA
2016-08-29,1.531398172984275,1.5375453099679355,1.5218084845209232,1.524267315864563,274652000,NVDA
2016-08-30,1.5223000593517733,1.5304144012138627,1.5112350264036314,1.5154151916503906,285544000,NVDA
2016-08-31,1.5183657577477245,1.5225458054012815,1.5038582921431158,1.5082842111587524,388544000,NVDA
2016-09-01,1.5095137566569634,1.5584456774995803,1.5082842825392786,1.5527902841567993,428492000,NVDA
2016-09-02,1.5559870862310063,1.557708303361296,1.5200872806573953,1.5375453233718872,323148000,NVDA
2016-09-06,1.542955263665243,1.5520530939102173,1.535086790717464,1.5520530939102173,306812000,NVDA
2016-09-07,1.5471345970318073,1.5547571949927625,1.5203327443692718,1.5291846990585327,397988000,NVDA
2016-09-08,1.527709683613212,1.54270901142826,1.5102516418106435,1.5402500629425049,315808000,NVDA
2016-09-09,1.523283650696419,1.53188973525855,1.4507463172467168,1.463532567024231,697760000,NVDA
2016-09-12,1.444107609619431,1.4967278475298356,1.409437158562436,1.4937771558761597,598260000,NVDA
2016-09-13,1.4900883023524625,1.5073005858409405,1.4637781930657612,1.4721384048461914,471768000,NVDA
2016-09-14,1.47558103500222,1.4900885011965546,1.4632866456547649,1.4851707220077515,319048000,NVDA
2016-09-15,1.4876298802477632,1.543200804651556,1.4841873288053937,1.5414795875549316,515212000,NVDA
2016-09-16,1.5468890207613921,1.555249234354075,1.5274637737596153,1.5451678037643433,902444000,NVDA
2016-09-19,1.5613962693004808,1.6046727940513361,1.554265530919253,1.565576434135437,417128000,NVDA
