date,open,high,low,close,volume,ticker
2016-05-25,45.90394224094667,46.40789850252183,45.7890079839584,46.08076858520508,24040200,MSFT
2016-05-26,45.91277300780705,45.95697873875706,45.40882025507858,45.87740707397461,24335200,MSFT
2016-05-27,45.903938587191,46.257591247558594,45.771321369064445,46.257591247558594,17721400,MSFT
2016-05-31,46.20455385187426,46.85881042480469,46.045413824997595,46.85881042480469,37653100,MSFT
2016-06-01,46.36369611901077,46.814603530976115,46.36369611901077,46.72618865966797,25324800,MSFT
2016-06-02,46.54051588228658,46.628930741043796,45.83321387563885,46.39905548095703,22840800,MSFT
2016-06-03,46.31064496747398,46.34600753903753,45.6210225454126,45.78900909423828,23368300,MSFT
2016-06-06,45.96582982172838,46.284113162970634,45.87741497192636,46.08960723876953,18243300,MSFT
2016-06-07,46.18686444526003,46.62008542889792,46.06308364868164,46.06308364868164,20866800,MSFT
2016-06-08,45.99237637758341,46.36370882076,45.85975572062983,46.01005935668945,21149400,MSFT
2016-06-09,45.974668251763816,45.974668251763816,45.52376433558217,45.63869857788086,20305700,MSFT
2016-06-10,45.134743885611265,46.01887208463472,45.12590408760085,45.51491928100586,25833200,MSFT
2016-06-13,43.83508664692323,44.84299245929007,43.375339485150576,44.330196380615234,83217800,MSFT
2016-06-14,44.11800672716037,44.29482970187279,43.826242748057176,44.05611801147461,42577100,MSFT
2016-06-15,44.01191040502287,44.312514194101624,43.93233871459961,43.93233871459961,33757600,MSFT
2016-06-16,43.78205558406503,44.62197856111335,43.773212407967414,44.551246643066406,31188600,MSFT
2016-06-17,44.56890492829092,44.58658789800506,44.04726912610956,44.32135009765625,45710500,MSFT
2016-06-20,44.77226734400233,44.940253919934094,44.23294841162004,44.268314361572266,35607900,MSFT
2016-06-21,44.3832482138182,45.47072578665242,44.34788226689294,45.2585334777832,34097800,MSFT
2016-06-22,45.16128633167778,45.497252740285596,45.046348679952665,45.08171463012695,28816800,MSFT
2016-06-23,45.33809786991802,46.027720233161396,45.223163619945616,45.89509963989258,29028800,MSFT
2016-06-24,44.038435039466954,45.03749766278395,43.78203700437907,44.05611801147461,133503000,MSFT
2016-06-27,43.410704733033725,43.45491385285178,42.473530752099634,42.81834030151367,50216300,MSFT
2016-06-28,43.251549022416505,43.73782222041272,43.03051697702963,43.71129608154297,38140700,MSFT
2016-06-29,44.126843741326255,44.84298888536047,44.02958908776437,44.68384552001953,31304000,MSFT
2016-06-30,44.842993460002226,45.3557861774384,44.64848413303565,45.240848541259766,28527800,MSFT
2016-07-01,45.205498551702455,45.727134587027095,45.15244961885003,45.23202133178711,21400400,MSFT
2016-07-05,44.94024812348551,45.33810320474305,44.860676432697566,45.240848541259766,24806400,MSFT
2016-07-06,44.89604597085135,45.567985546794375,44.55123638150179,45.4265251159668,28167500,MSFT
2016-07-07,45.46188769416166,45.62987427448877,45.15244405568968,45.4265251159668,19585200,MSFT
2016-07-08,45.735961029928184,46.29296285778642,45.576817650540114,46.23991394042969,28391000,MSFT
