date,open,high,low,close,volume,ticker
2016-10-11,129.21597465565685,129.62278587081417,127.23154742852253,127.87649536132812,17537900,META
2016-10-12,128.00546899388598,128.6504169073338,127.45976363478572,128.045166015625,11073000,META
2016-10-13,127.2117154561599,127.25139733954859,125.76307690282871,126.82474517822266,17139300,META
2016-10-14,127.48953583871644,127.94594563395772,126.58661779424621,126.88427734375,13345300,META
2016-10-17,127.20178547100018,127.46968739268037,126.32864019401913,126.54692840576172,11351700,META
2016-10-18,127.6780529239048,128.3825313195313,127.0132715550633,127.56892395019531,13504000,META
2016-10-19,127.73759591744334,129.45412136217018,127.59868660642464,129.096923828125,16752300,META
2016-10-20,129.0572246673732,129.64262703259547,128.4916556725135,128.98776245117188,13167500,META
2016-10-21,128.76949388200418,131.10120215304482,128.6901149685241,131.0416717529297,19088800,META
2016-10-24,131.6866112527365,132.37124116856813,131.12104214314326,132.24224853515625,17470200,META
2016-10-25,132.46048781990083,132.46048781990083,131.19045588945482,131.25990295410156,13336800,META
2016-10-26,130.6150028184295,131.23017042975073,129.92045629919932,130.01966857910156,13084700,META
2016-10-27,130.71421655606977,130.7737469457756,128.26344791333202,128.68017578125,16741400,META
2016-10-28,129.4838885472607,131.93465761065627,128.91831946802498,130.26773071289062,24545500,META
2016-10-31,130.98210920637382,131.0912533057404,129.8609181564928,129.97006225585938,15669000,META
2016-11-01,130.38678493755995,130.91265690261247,127.64826587731068,128.4916534423828,22077800,META
2016-11-02,129.21596532745895,129.21596532745895,125.29672486479724,126.17979431152344,39640900,META
2016-11-03,121.050070699056,122.32010301650347,118.5695364634196,119.06564331054688,63766300,META
2016-11-04,118.65882016144747,120.980603909535,118.32147117283033,119.8097915649414,30545500,META
2016-11-07,121.87360389718934,122.25064235729438,120.40512437101032,121.19889831542969,23008900,META
2016-11-08,121.07982684920108,123.63973980584795,120.59364429495068,123.25277709960938,19460800,META
2016-11-09,120.55396687945934,122.84597814835105,119.57167741707575,122.22088623046875,31916000,META
2016-11-10,122.96503135026614,123.21308474945816,114.37245796865996,119.85940551757812,67846700,META
2016-11-11,118.59930044662131,119.76018864019483,117.23004828779023,118.09326934814453,32840100,META
2016-11-14,118.20241320130378,118.20241320130378,112.6658666094118,114.18395233154297,51377000,META
2016-11-15,115.82111097830035,117.56740167679484,114.92811711543958,116.28744506835938,34681400,META
2016-11-16,113.58862496396593,116.96214540651357,113.32072303224069,115.43413543701172,32397900,META
2016-11-17,115.90046822231163,116.87284088134766,115.10670188410843,116.87284088134766,18597800,META
2016-11-18,117.46816868390289,118.20240463571596,115.93023456038628,116.10883331298828,22879300,META
2016-11-21,117.2796437805873,121.00044475801697,116.88276439898598,120.82184600830078,35415400,META
2016-11-22,121.44695180378548,122.0224375353548,119.95863133454789,120.5241928100586,26089200,META
2016-11-23,120.28606391515999,120.36543525383269,119.0061074004441,119.89909362792969,15672100,META
2016-11-25,120.06776448492974,120.19674952196415,119.13508132025245,119.44266510009766,8658600,META
2016-11-28,119.18470738697725,120.74248252805876,118.88704026142457,119.47245025634766,18101300,META
2016-11-29,119.63118879956973,121.149274337369,119.46251431092286,119.9288558959961,18891000,META
2016-11-30,119.38314753569537,120.84170283035934,117.03159843103413,117.49794006347656,30188900,META
2016-12-01,117.45824044727466,117.52769509482208,113.11234770790382,114.20378112792969,43277000,META
2016-12-02,114.21372195644629,115.57305747853833,113.41003126535,114.50146484375,25070400,META
2016-12-05,115.04716837220249,116.65455719199392,114.17402309539628,116.5156478881836,20201500,META
2016-12-06,116.7736295976619,116.88277370729097,115.42421839678394,116.3965835571289,19131200,META
2016-12-07,116.08899341278253,117.0315933227539,115.66234125385051,117.0315933227539,21913700,META
2016-12-08,117.06136427589306,118.56952562247157,116.72400771429673,117.98412322998047,22442800,META
2016-12-09,118.29170582434912,119.00610082284368,118.02380391491917,118.74812316894531,17464700,META
2016-12-12,118.29170342005602,118.31154436072696,116.73392841277415,116.85298919677734,17805500,META
2016-12-13,116.94229445150398,120.5737922585003,116.6942410537314,119.37321472167969,29768000,META
2016-12-14,119.06563811688947,120.74248160943228,117.92459090427141,119.27400207519531,25913100,META
2016-12-15,119.14502771415319,121.5461831481184,118.69852698916606,119.63121032714844,20139600,META
2016-12-16,119.95862429216024,120.55395093090767,118.34131129907614,118.9366455078125,25324300,META
2016-12-19,118.91678955262356,119.42282057037616,117.5872270616517,118.31153869628906,15918100,META
2016-12-20,118.56953095590569,118.83742531011535,117.87498443018485,118.1627197265625,13684400,META
2016-12-21,117.99404504052846,118.27186365038676,117.55747618360371,118.11311340332031,10767600,META
2016-12-22,117.93451666056797,118.06350171163918,116.01954398702895,116.48588562011719,16258600,META
2016-12-23,116.08899347093742,116.64463067541033,115.39444696534628,116.35688781738281,10890000,META
2016-12-27,116.04929821202612,117.75590676323056,115.95007836904676,117.09112548828125,12051500,META
2016-12-28,117.26972084409567,117.32925123416487,115.7417110824149,116.00960540771484,12087400,META
2016-12-29,116.08899401956442,116.61486602913854,115.15631079051498,115.44405364990234,9934900,META
2016-12-30,115.69210130357968,115.92031375657066,113.87634864496275,114.1541748046875,18684100,META
2017-01-03,115.12654934930691,116.92245364512553,114.61060157873656,115.95008850097656,20663900,META
2017-01-04,116.63472324218203,118.72829475081765,116.3767455610733,117.7658462524414,19630900,META
2017-01-05,117.9345036049432,120.00822629869702,117.39870737751674,119.73040771484375,19492200,META
2017-01-06,120.03800960023972,122.91542310269915,119.09540209944325,122.44908905029297,28545300,META
2017-01-09,122.58800327941769,124.45336227395168,122.08197218265973,123.927490234375,22880400,META
2017-01-10,123.84811656320583,124.52282219743375,123.31232024455514,123.38177490234375,17324600,META
2017-01-11,123.38176570287588,125.13798810028358,123.09402283635175,125.10821533203125,18356500,META
2017-01-12,124.63196390750129,125.74324598066458,123.82827323002905,125.63410186767578,18653900,META
2017-01-13,126.49732571907386,128.26347250890186,126.37826491683127,127.34070587158203,24884300,META
2017-01-17,127.04302606055795,127.34069317646869,126.40801751526084,126.87435913085938,15294500,META
2017-01-18,127.41016324074563,127.42999661370976,125.85238048423831,126.9239730834961,13145900,META
2017-01-19,127.23155993379189,127.35063587430882,126.45763445034058,126.5568618774414,12195500,META
2017-01-20,127.10257098346555,127.4796018644898,125.79284173575864,126.05081939697266,19097200,META
2017-01-23,126.31872791148109,128.2436249756792,125.96153036204248,127.92610931396484,16593600,META
2017-01-24,128.37260272420227,128.88854290470783,127.38038910633698,128.3626708984375,15162700,META
2017-01-25,128.98776592775425,130.71422301441004,128.7595610426143,130.45623779296875,18731300,META
2017-01-26,130.60506952514285,132.10330647897013,130.41654653532834,131.74610900878906,20020100,META
2017-01-27,131.6468941571951,131.9147960703759,130.05936146940766,131.15078735351562,19539500,META
2017-01-30,130.5554783091399,130.5554783091399,128.59089945474207,129.96014404296875,18956100,META
2017-01-31,129.15644146996812,129.64263158050088,128.51150869107875,129.30528259277344,19790500,META
2017-02-01,131.22026176675092,132.4506122045974,129.66247899125221,132.192626953125,50139800,META
2017-02-02,132.18270131720746,134.43503050190992,129.38465160669884,129.82122802734375,54366400,META
2017-02-03,130.2181292902999,131.81559392654714,129.7418558213713,129.96014404296875,24804900,META
2017-02-06,129.9601456726916,131.03173828125,129.28544762655085,131.03173828125,17058500,META
2017-02-07,131.21030998499694,131.96438674457477,130.63482437638143,130.81341552734375,14596400,META
2017-02-08,131.56754224246103,133.39321181085015,131.40878441738906,133.1550750732422,22390600,META
2017-02-09,133.44281610365246,133.45273278952712,132.27199615137192,133.0955352783203,16470600,META
2017-02-10,133.05586126226453,133.88931712436874,132.6391181912331,133.14515686035156,15061900,META
2017-02-13,133.65115831892598,133.65115831892598,132.6589447974195,133.0062255859375,13526200,META
2017-02-14,133.05585370021,133.1848311767901,131.51791954731843,132.80780029296875,14364900,META
2017-02-15,132.4109329232835,132.6589863814163,131.6270906571758,132.40101623535156,13226500,META
2017-02-16,132.03390357924764,132.82766254300915,131.98428985901708,132.7978973388672,12831100,META
2017-02-17,132.46053021007145,133.0459326650452,132.13309786915912,132.49029541015625,12276500,META
2017-02-21,132.460529522881,132.8673407752355,131.8651952443144,132.67881774902344,14759100,META
2017-02-22,132.55975208659888,135.72490096959757,132.4208427786929,135.06011962890625,27360100,META
2017-02-23,134.83191757613395,135.06012248538184,133.2840666438798,134.30604553222656,18422500,META
2017-02-24,133.11538946779692,134.56401294616128,133.11538946779692,134.3854217529297,12625700,META
2017-02-27,134.20681507265033,136.11186349542285,133.96869348229066,135.34786987304688,14306700,META
2017-02-28,135.72488608951662,135.74473459989255,133.70077709051557,134.484619140625,16112100,META
2017-03-01,135.40737580115007,136.40950597276967,135.23870132513346,136.3499755859375,16257000,META
2017-03-02,136.02256170634786,136.74688855065958,135.2486362929553,135.69512939453125,12294800,META
2017-03-03,135.56615526261615,136.26070178664028,135.02043472946193,136.10194396972656,11160600,META
2017-03-06,135.81418696447165,136.75678674925908,135.44705767904608,136.3499755859375,12748200,META
2017-03-07,135.9630398387219,137.29260254101604,135.92335795297282,136.23094177246094,13527100,META
2017-03-08,136.08209027802155,136.9155612151054,135.98287800121076,136.6476593017578,10184500,META
2017-03-09,136.64766465954543,137.49105231538513,136.33014902535393,137.1636199951172,15535300,META
2017-03-10,137.8283807245867,138.40386637057384,137.14375098815415,137.7093048095703,16314100,META
2017-03-13,137.62996146672083,138.5923947743399,137.59026444250182,138.51303100585938,10955500,META
2017-03-14,138.3741082659313,138.3741082659313,137.44142510706516,138.23519897460938,12944000,META
2017-03-15,138.2054355855531,139.00914137672436,137.4116767606585,138.63209533691406,19344800,META
2017-03-16,139.1083502839701,139.1579639943168,138.64200865867323,138.89999389648438,13612900,META
2017-03-17,139.24728182950506,139.24728182950506,138.61226559958783,138.7511749267578,20592800,META
2017-03-20,138.6221674277703,139.0984257121451,138.16574251442682,138.85037231445312,12099500,META
2017-03-21,140.05094665167545,141.20191808648096,137.32235919190865,137.43150329589844,29894800,META
2017-03-22,136.8560041908404,138.70152195232967,136.52858705087826,138.50308227539062,17055400,META
2017-03-23,138.39392877961052,139.29684665931248,138.00696613687765,138.44354248046875,13022800,META
2017-03-24,138.98928333156874,139.92196654082906,138.67176771140433,139.24725341796875,16664700,META
2017-03-27,137.96730150477003,139.55483415082898,137.6894829132103,139.2274169921875,12800500,META
2017-03-28,139.2671111434532,140.84472724308128,138.91983030341876,140.6562042236328,14679400,META
2017-03-29,140.88441140907503,141.74763237725531,140.32875908774096,141.5392608642578,16527600,META
2017-03-30,141.29121563499652,141.83693616250096,140.74551024747063,141.3011474609375,12404000,META
2017-03-31,141.20192457087862,141.51944021160415,140.78519664741066,140.94395446777344,11478300,META
2017-04-03,140.82489928505834,141.3607032227462,139.7235564864382,141.17218017578125,13564000,META
2017-04-04,140.75541167079996,140.98361654301905,140.17000932294462,140.6264190673828,12948600,META
